date,close
2022-02-24,23.643957
2022-02-25,24.128796
2022-02-28,24.097481
2022-03-01,23.80241
2022-03-02,24.315708
2022-03-03,24.220829
2022-03-04,24.165798
2022-03-07,23.424788
2022-03-08,23.178106
2022-03-09,23.708481
2022-03-10,23.653448
2022-03-11,23.435225
2022-03-14,23.302401
2022-03-15,23.805256
2022-03-16,24.203749
2022-03-17,24.554802
2022-03-18,24.829948
2022-03-21,24.754049
2022-03-22,24.956238
2022-03-23,24.670515
2022-03-24,24.940102
2022-03-25,25.019835
2022-03-28,25.190697
2022-03-29,25.491602
2022-03-30,25.282774
2022-03-31,24.993259
2022-04-01,24.958138
2022-04-04,25.145136
2022-04-05,24.869858
2022-04-06,24.724625
2022-04-07,24.922066
2022-04-08,24.898333
2022-04-11,24.57085
2022-04-12,24.555662
2022-04-13,24.827147
2022-04-14,24.632551
2022-04-18,24.575594
2022-04-19,25.021736
2022-04-20,25.116657
2022-04-21,24.88884
2022-04-22,24.119961
2022-04-25,24.309809
2022-04-26,23.73078
2022-04-27,23.854174
2022-04-28,24.366766
2022-04-29,23.427025
2022-05-02,23.559914
2022-05-03,23.597887
2022-05-04,24.309809
2022-05-05,23.455502
2022-05-06,23.294132
2022-05-09,22.734087
2022-05-10,22.734087
2022-05-11,22.354389
2022-05-12,22.439825
2022-05-13,22.885965
2022-05-16,22.857487
2022-05-17,23.284641
2022-05-18,22.230997
2022-05-19,22.022165
2022-05-20,21.955717
2022-05-23,22.268965
2022-05-24,22.13607
2022-05-25,22.430328
2022-05-26,22.990379
2022-05-27,23.540934
2022-05-31,23.36058
2022-06-01,23.142258
2022-06-02,23.493473
2022-06-03,23.199211
2022-06-06,23.237179
2022-06-07,23.455502
2022-06-08,23.16124
2022-06-09,22.65815
2022-06-10,22.031658
2022-06-13,21.291252
2022-06-14,21.253286
2022-06-15,21.452627
2022-06-16,20.750195
2022-06-17,20.82613
2022-06-21,21.234303
2022-06-22,21.197176
2022-06-23,21.406586
2022-06-24,22.063345
2022-06-27,21.968163
2022-06-28,21.539837
2022-06-29,21.530321
2022-06-30,21.416103
2022-07-01,21.544598
2022-07-05,21.606464
2022-07-06,21.711166
2022-07-07,22.044302
2022-07-08,22.015755
2022-07-11,21.825386
2022-07-12,21.66357
2022-07-13,21.644537
2022-07-14,21.66357
2022-07-15,22.006233
2022-07-18,21.834902
2022-07-19,22.386963
2022-07-20,22.510702
2022-07-21,22.634438
2022-07-22,22.501184
2022-07-25,22.529734
2022-07-26,22.263224
2022-07-27,22.710585
2022-07-28,23.005653
2022-07-29,23.300716
2022-08-01,23.300716
2022-08-02,23.072277
2022-08-03,23.41494
2022-08-04,23.424456
2022-08-05,23.443489
2022-08-08,23.433971
2022-08-09,23.224567
2022-08-10,23.719517
2022-08-11,23.73856
2022-08-12,24.100248
2022-08-15,24.223986
2022-08-16,24.32869
2022-08-17,24.138321
2022-08-18,24.21447
2022-08-19,23.986032
2022-08-22,23.500603
2022-08-23,23.453005
2022-08-24,23.481564
2022-08-25,23.805183
2022-08-26,22.996136
2022-08-29,22.834322
2022-08-30,22.567806
2022-08-31,22.386963
2022-09-01,22.482145
2022-09-02,22.272745
2022-09-06,22.196598
2022-09-07,22.6154
2022-09-08,22.729618
2022-09-09,23.081799
2022-09-12,23.234085
2022-09-13,22.234674
2022-09-14,22.24419
2022-09-15,21.977674
2022-09-16,21.872976
2022-09-19,22.044302
2022-09-20,21.747276
2022-09-21,21.422546
2022-09-22,21.250629
2022-09-23,20.935452
2022-09-26,20.753988
2022-09-27,20.715782
2022-09-28,21.155123
2022-09-29,20.744434
2022-09-30,20.381506
2022-10-03,20.925903
2022-10-04,21.565807
2022-10-05,21.613562
2022-10-06,21.403444
2022-10-07,20.878145
2022-10-10,20.725332
2022-10-11,20.668028
2022-10-12,20.620275
2022-10-13,21.088268
2022-10-14,20.668028
2022-10-17,21.107372
2022-10-18,21.36524
2022-10-19,21.164671
2022-10-20,20.99276
2022-10-21,21.522831
2022-10-24,21.842785
2022-10-25,22.186611
2022-10-26,22.215267
2022-10-27,22.167513
2022-10-28,22.664156
2022-10-31,22.511343
2022-11-01,22.482689
2022-11-02,21.938292
2022-11-03,21.747276
2022-11-04,22.119755
2022-11-07,22.396734
2022-11-08,22.559097
2022-11-09,22.129311
2022-11-10,23.26586
2022-11-11,23.456879
2022-11-14,23.304062
2022-11-15,23.485527
2022-11-16,23.323164
2022-11-17,23.323164
2022-11-18,23.466425
2022-11-21,23.466425
2022-11-22,23.800701
2022-11-23,23.896214
2022-11-25,23.915319
2022-11-28,23.571486
2022-11-29,23.561937
2022-11-30,24.192287
2022-12-01,24.192287
2022-12-02,24.211393
2022-12-05,23.810255
2022-12-06,23.542833
2022-12-07,23.533279
2022-12-08,23.724302
2022-12-09,23.495079
2022-12-12,23.848457
2022-12-13,23.97262
2022-12-14,23.858009
2022-12-15,23.275412
2022-12-16,23.055738
2022-12-19,22.902925
2022-12-20,22.915401
2022-12-21,23.308842
2022-12-22,23.040148
2022-12-23,23.132275
2022-12-27,23.13611
2022-12-28,22.829039
2022-12-29,23.145708
2022-12-30,23.040148
2023-01-03,23.001766
2023-01-04,23.210962
2023-01-05,23.011364
2023-01-06,23.635109
2023-01-09,23.529551
2023-01-10,23.692684
2023-01-11,23.93259
2023-01-12,23.970966
2023-01-13,24.038143
2023-01-17,23.951775
2023-01-18,23.625513
2023-01-19,23.337627
2023-01-20,23.673491
2023-01-23,23.913393
2023-01-24,23.903797
2023-01-25,23.903797
2023-01-26,24.047733
2023-01-27,24.066927
2023-01-30,23.87501
2023-01-31,24.182083
2023-02-01,24.40279
2023-02-02,24.58032
2023-02-03,24.460369
2023-02-06,24.326027
2023-02-07,24.517946
2023-02-08,24.258852
2023-02-09,24.12451
2023-02-10,24.22047
2023-02-13,24.527538
2023-02-14,24.450771
2023-02-15,24.489159
2023-02-16,24.182083
2023-02-17,24.182083
2023-02-21,23.692684
2023-02-22,23.606316
2023-02-23,23.702282
2023-02-24,23.500761
2023-02-27,23.577532
2023-02-28,23.510357
2023-03-01,23.481569
2023-03-02,23.683088
2023-03-03,23.99976
2023-03-06,23.990162
2023-03-07,23.625513
2023-03-08,23.692684
2023-03-09,23.337627
2023-03-10,22.982574
2023-03-13,22.944187
2023-03-14,23.193689
2023-03-15,22.97298
2023-03-16,23.270456
2023-03-17,23.059341
2023-03-20,23.29925
2023-03-21,23.537992
2023-03-22,23.181797
2023-03-23,23.249184
2023-03-24,23.355083
2023-03-27,23.422474
2023-03-28,23.451347
2023-03-29,23.720907
2023-03-30,23.865314
2023-03-31,24.202257
2023-04-03,24.327408
2023-04-04,24.067476
2023-04-05,23.97121
2023-04-06,23.97121
2023-04-10,24.057854
2023-04-11,24.091547
2023-04-12,23.990461
2023-04-13,24.231136
2023-04-14,24.173376
2023-04-17,24.231136
2023-04-18,24.308155
2023-04-19,24.250393
2023-04-20,24.231136
2023-04-21,24.231136
2023-04-24,24.279272
2023-04-25,23.865314
2023-04-26,23.663143
2023-04-27,23.980837
2023-04-28,24.231136
2023-05-01,24.260019
2023-05-02,23.97121
2023-05-03,23.865314
2023-05-04,23.634262
2023-05-05,24.038595
2023-05-08,24.000092
2023-05-09,23.913448
2023-05-10,23.932707
2023-05-11,23.874937
2023-05-12,23.90382
2023-05-15,23.990461
2023-05-16,23.730534
2023-05-17,24.000092
2023-05-18,24.202257
2023-05-19,24.173376
2023-05-22,24.077105
2023-05-23,23.826805
2023-05-24,23.59576
2023-05-25,23.730534
2023-05-26,24.048225
2023-05-30,23.961584
2023-05-31,23.807552
2023-06-01,23.942327
2023-06-02,24.414051
2023-06-05,24.298529
2023-06-06,24.346663
2023-06-07,24.433304
2023-06-08,24.519947
2023-06-09,24.510319
2023-06-12,24.76062
2023-06-13,24.953161
2023-06-14,25.030176
2023-06-15,25.357498
2023-06-16,25.270851
2023-06-20,25.078314
2023-06-21,25.031942
2023-06-22,25.041601
2023-06-23,24.858038
2023-06-26,24.916008
2023-06-27,25.254147
2023-06-28,25.215504
2023-06-29,25.37974
2023-06-30,25.640593
2023-07-03,25.659912
2023-07-05,25.55364
2023-07-06,25.350756
2023-07-07,25.254147
2023-07-10,25.46669
2023-07-11,25.640593
2023-07-12,25.746864
2023-07-13,25.853134
2023-07-14,25.82415
2023-07-17,25.920763
2023-07-18,26.113985
2023-07-19,26.162291
2023-07-20,26.104324
2023-07-21,26.152628
2023-07-24,26.258898
2023-07-25,26.336191
2023-07-26,26.26856
2023-07-27,26.152628
2023-07-28,26.345852
2023-07-31,26.394156
2023-08-01,26.394156
2023-08-02,26.123646
2023-08-03,26.017374
2023-08-04,25.843473
2023-08-07,26.085001
2023-08-08,26.113985
2023-08-09,26.065678
2023-08-10,26.046352
2023-08-11,26.017374
2023-08-14,26.162291
2023-08-15,25.9111
2023-08-16,25.766186
2023-08-17,25.582621
2023-08-18,25.630928
2023-08-21,25.717882
2023-08-22,25.611607
2023-08-23,25.82415
2023-08-24,25.514996
2023-08-25,25.717882
2023-08-28,25.891777
2023-08-29,26.220255
2023-08-30,26.26856
2023-08-31,26.26856
2023-09-01,26.355513
2023-09-05,26.162291
2023-09-06,26.027033
2023-09-07,25.920763
2023-09-08,25.978729
2023-09-11,26.036697
2023-09-12,25.891777
2023-09-13,25.872456
2023-09-14,26.085001
2023-09-15,25.785511
2023-09-18,25.79517
2023-09-19,25.731106
2023-09-20,25.585516
2023-09-21,25.16815
2023-09-22,25.139029
2023-09-25,25.226385
2023-09-26,24.886669
2023-09-27,24.906082
2023-09-28,25.06138
2023-09-29,24.935198
2023-10-02,24.886669
2023-10-03,24.605188
2023-10-04,24.721663
2023-10-05,24.644012
2023-10-06,24.954613
2023-10-09,25.187563
2023-10-10,25.323448
2023-10-11,25.449627
2023-10-12,25.342861
2023-10-13,25.245798
2023-10-16,25.536982
2023-10-17,25.566105
2023-10-18,25.294327
2023-10-19,25.012848
2023-10-20,24.741074
2023-10-23,24.605188
2023-10-24,24.760489
2023-10-25,24.585773
2023-10-26,24.284885
2023-10-27,24.061644
2023-10-30,24.343121
2023-10-31,24.440184
2023-11-01,24.585773
2023-11-02,25.119616
2023-11-03,25.304033
2023-11-06,25.333155
2023-11-07,25.391392
2023-11-08,25.459335
2023-11-09,25.226385
2023-11-10,25.634045
2023-11-13,25.575808
2023-11-14,26.041706
2023-11-15,26.119354
2023-11-16,26.032
2023-11-17,26.158182
2023-11-20,26.323185
2023-11-21,26.245533
2023-11-22,26.332891
2023-11-24,26.391127
2023-11-27,26.284361
2023-11-28,26.245533
2023-11-29,26.274654
2023-11-30,26.459072
2023-12-01,26.711433
2023-12-04,26.64349
2023-12-05,26.556133
2023-12-06,26.478483
2023-12-07,26.614368
2023-12-08,26.740549
2023-12-11,27.031738
2023-12-12,27.119091
2023-12-13,27.507339
2023-12-14,27.633518
2023-12-15,27.614111
2023-12-18,27.701464
2023-12-19,27.845812
2023-12-20,27.455681
2023-12-21,27.699512
2023-12-22,27.787292
2023-12-26,27.904335
2023-12-27,27.933596
2023-12-28,27.933596
2023-12-29,27.904335
2024-01-02,27.767786
2024-01-03,27.553211
2024-01-04,27.465433
2024-01-05,27.489815
2024-01-08,27.772663
2024-01-09,27.699512
2024-01-10,27.806799
2024-01-11,27.845812
2024-01-12,27.933596
2024-01-16,27.826303
2024-01-17,27.680004
2024-01-18,27.982361
2024-01-19,28.323727
2024-01-22,28.440767
2024-01-23,28.479782
2024-01-24,28.460274
2024-01-25,28.694353
2024-01-26,28.626083
2024-01-29,28.762629
2024-01-30,28.801641
2024-01-31,28.431015
2024-02-01,28.830896
2024-02-02,28.889421
2024-02-05,28.850409
2024-02-06,28.938187
2024-02-07,29.143009
2024-02-08,29.260048
2024-02-09,29.338074
2024-02-12,29.338074
2024-02-13,28.996708
2024-02-14,29.182022
2024-02-15,29.37709
2024-02-16,29.318567
2024-02-20,29.143009
2024-02-21,29.182022
2024-02-22,29.737965
2024-02-23,29.81599
2024-02-26,29.796486
2024-02-27,29.835493
2024-02-28,29.835493
2024-02-29,29.884262
2024-03-01,30.225628
2024-03-04,30.186619
2024-03-05,29.913523
2024-03-06,30.079327
2024-03-07,30.323164
2024-03-08,30.050072
2024-03-11,29.991549
2024-03-12,30.332914
2024-03-13,30.323164
2024-03-14,30.293907
2024-03-15,30.108589
2024-03-18,30.206123
2024-03-19,30.418301
2024-03-20,30.692076
2024-03-21,30.887627
2024-03-22,30.760515
2024-03-25,30.63341
2024-03-26,30.535631
2024-03-27,30.858292
2024-03-28,30.907181
2024-04-01,30.750738
2024-04-02,30.613853
2024-04-03,30.623632
2024-04-04,30.212969
2024-04-05,30.5063
2024-04-08,30.467186
2024-04-09,30.457409
2024-04-10,30.134745
2024-04-11,30.291189
2024-04-12,29.87075
2024-04-15,29.5872
2024-04-16,29.528532
2024-04-17,29.332977
2024-04-18,29.20587
2024-04-19,29.059202
2024-04-22,29.284088
2024-04-23,29.538311
2024-04-24,29.528532
2024-04-25,29.508978
2024-04-26,29.665419
2024-04-29,29.802307
2024-04-30,29.391644
2024-05-01,29.156979
2024-05-02,29.323202
2024-05-03,29.684977
2024-05-06,29.968529
2024-05-07,30.007637
2024-05-08,30.007637
2024-05-09,30.154303
2024-05-10,30.291189
2024-05-13,30.281412
2024-05-14,30.388968
2024-05-15,30.760515
2024-05-16,30.63341
2024-05-17,30.652962
2024-05-20,30.731184
2024-05-21,30.71163
2024-05-22,30.594299
2024-05-23,30.428078
2024-05-24,30.564964
2024-05-28,30.516075
2024-05-29,30.261858
2024-05-30,30.20319
2024-05-31,30.486744
2024-06-03,30.408522
2024-06-04,30.428078
2024-06-05,30.770292
2024-06-06,30.740965
2024-06-07,30.770292
2024-06-10,30.868074
2024-06-11,30.956068
